case,es_type,paper,study_ID,sei,mu_self_inclusive,mu_leave_one_out,power_self,power_loo,type_M_self,type_M_loo,type_S_self,type_S_loo
MA09.csv,lnRR,MA09,CD594,0.3652617226044908,0.21944703048501393,0.22229420501026617,0.09226856118370363,0.09339385192542116,3.997,3.981,0.05659788197179891,0.05467391388336955
MA09.csv,lnRR,MA09,CD594,0.3995960910719723,0.21944703048501393,0.22229420501026617,0.08520433847140918,0.08613941751493515,4.412,4.322,0.07102152664586793,0.06884608619060717
MA09.csv,lnRR,MA09,CD594,0.41091440957941594,0.21944703048501393,0.22229420501026617,0.08326140708973018,0.08414427163714089,4.471,4.372,0.07585094934633224,0.07360257534751463
MA09.csv,lnRR,MA09,CD594,0.32248446319163965,0.21944703048501393,0.22229420501026617,0.10450463511215546,0.10596038762513893,3.582,3.533,0.03961324530058343,0.038062856678405345
MA09.csv,lnRR,MA09,CD594,0.42591823628485315,0.21944703048501393,0.22229420501026617,0.08092483828863117,0.08174497630366329,4.667,4.646,0.08227560128320052,0.07993807071922619
MA09.csv,lnRR,MA09,CD603,0.2100644448734721,0.21944703048501393,0.22054102412133844,0.18134694120900519,0.18269424749036556,2.387,2.4,0.007331382243305055,0.00715369526306545
MA09.csv,lnRR,MA09,CD603,0.2049071472643158,0.21944703048501393,0.22054102412133844,0.1882190786805752,0.1896357625164763,2.321,2.335,0.006476705595046587,0.006315571366137049
MA09.csv,lnRR,MA09,CD603,0.16506816773684743,0.21944703048501393,0.22054102412133844,0.2646755533800371,0.26683573475684375,1.935,1.932,0.0018967068398903946,0.0018375264009200393
MA09.csv,lnRR,MA09,CD603,0.2914426410119151,0.21944703048501393,0.22054102412133844,0.11705141490106752,0.11773828148581,3.24,3.186,0.028487806135962777,0.02800242978662351
MA09.csv,lnRR,MA09,CD603,0.2797293763622262,0.21944703048501393,0.22054102412133844,0.12293460565752745,0.12368238511264584,3.146,3.094,0.024651416718593142,0.024211985477374843
MA09.csv,lnRR,MA09,CD603,0.3172479629564231,0.21944703048501393,0.22054102412133844,0.10636013180779602,0.10693631189711461,3.517,3.507,0.03765097943181568,0.03706743371130594
MA09.csv,lnRR,MA09,CD603,0.20645153668597382,0.21944703048501393,0.22054102412133844,0.1861066922842154,0.18750208579047112,2.361,2.356,0.006726139589687146,0.006560116275068929
MA09.csv,lnRR,MA09,CD603,0.158994723182878,0.21944703048501393,0.22054102412133844,0.2814608460962055,0.2837755780246557,1.866,1.856,0.0014873146477305497,0.001439048918847414
MA09.csv,lnRR,MA09,CD603,0.18283613428422732,0.21944703048501393,0.22054102412133844,0.22449774569131564,0.22627443524827417,2.11,2.101,0.0035113792082757606,0.003412931776557441
MA09.csv,lnRR,MA09,CD603,0.17715973018719577,0.21944703048501393,0.22054102412133844,0.2360626327451566,0.23795151758749244,2.056,2.044,0.0029243923763074974,0.002839651931945049
MA09.csv,lnRR,MA09,CD603,0.36373218444344463,0.21944703048501393,0.22054102412133844,0.09263159050851033,0.09306588970554142,4.014,3.962,0.055967458686764546,0.05522552156257669
MA09.csv,lnRR,MA09,CD603,0.42074509741647614,0.21944703048501393,0.22054102412133844,0.08170177056674899,0.08202355744814749,4.632,4.598,0.08005891304177429,0.07916490601521825
MA09.csv,lnRR,MA09,CD603,0.12507477363561367,0.21944703048501393,0.22054102412133844,0.4187170549933803,0.4221331901460459,1.53,1.527,2.4313956558633408e-4,2.3296487926388645e-4
MA09.csv,lnRR,MA09,CD603,0.15688345674417045,0.21944703048501393,0.22054102412133844,0.2877309850438633,0.29010250532118265,1.845,1.854,0.0013605538446701078,0.0013157782351048645
MA09.csv,lnRR,MA09,CD603,0.1390383112670749,0.21944703048501393,0.22054102412133844,0.3515643165836989,0.3544812735370829,1.653,1.658,5.72776770867601e-4,5.513681538332548e-4
MA09.csv,lnRR,MA09,CD603,0.20710603805780264,0.21944703048501393,0.22054102412133844,0.18522578925246247,0.18661229493310927,2.372,2.345,0.006833525087616124,0.006665412064178553
MA09.csv,lnRR,MA09,CD603,0.20463311315620453,0.21944703048501393,0.22054102412133844,0.18859893031463826,0.1900194391926079,2.33,2.326,0.006433026791913249,0.006272753851276925
MA09.csv,lnRR,MA09,CD603,0.29814751047090765,0.21944703048501393,0.22054102412133844,0.11399841973613833,0.11465367312419772,3.33,3.289,0.030780190324128535,0.03026881775194145
MA09.csv,lnRR,MA09,CD603,0.18199698074418708,0.21944703048501393,0.22054102412133844,0.22614070363944738,0.22793341474786644,2.094,2.092,0.003420229913654149,0.003323875360693267
MA09.csv,lnRR,MA09,CD603,0.14251253629067165,0.21944703048501393,0.22054102412133844,0.33743158769912085,0.34023325917113667,1.695,1.691,6.899086470824969e-4,6.647870018969403e-4
MA09.csv,lnRR,MA09,CD603,0.1860295433526621,0.21944703048501393,0.22054102412133844,0.2184446342510713,0.22016206887575063,2.146,2.139,0.00387235492588707,0.003765736492628996
MA09.csv,lnRR,MA09,CD603,0.3828460787313878,0.21944703048501393,0.22054102412133844,0.08840865240103069,0.08879941973949768,4.183,4.173,0.06392945854638042,0.06313111745715345
MA09.csv,lnRR,MA09,CD603,0.30107094180607996,0.21944703048501393,0.22054102412133844,0.11273215326039532,0.1133742952325486,3.322,3.339,0.0318002346860585,0.03127761970673226
MA09.csv,lnRR,MA09,CD603,0.6529460858294504,0.21944703048501393,0.22054102412133844,0.06303755655696963,0.06316882628569997,7.089,7.026,0.17190495526334196,0.17079099296165165
MA09.csv,lnRR,MA09,CD609,0.22091232650080891,0.21944703048501393,0.22075065154208753,0.16844461195482707,0.1698945962704188,2.509,2.502,0.009331394667644445,0.009076412590585234
MA09.csv,lnRR,MA09,CD609,0.24532959258923495,0.21944703048501393,0.22075065154208753,0.14548822420955376,0.14665755850355633,2.748,2.714,0.014815522029626372,0.014453383749059114
MA09.csv,lnRR,MA09,CD614,0.048379034715463266,0.21944703048501393,0.22175924467634492,0.9950029072962532,0.9956525666655549,1.006,1.002,4.14604138175025e-11,3.012808648809883e-11
MA09.csv,lnRR,MA09,CD614,0.030670996071207077,0.21944703048501393,0.22175924467634492,0.999999897589088,0.9999999318976611,1,1.002,3.9395026096280395e-20,1.9601398322673954e-20
MA09.csv,lnRR,MA09,CD614,0.050854596645731054,0.21944703048501393,0.22175924467634492,0.9907441728781483,0.9918178795425497,1.006,1.007,1.7628061697055167e-10,1.313351886133031e-10
MA09.csv,lnRR,MA09,CD614,0.04883087138276359,0.21944703048501393,0.22175924467634492,0.9943625035655558,0.9950801165913732,1.005,1.005,5.478162767524958e-11,4.000120053612481e-11
MA09.csv,lnRR,MA09,CD614,0.030971277015970782,0.21944703048501393,0.22175924467634492,0.9999998516549786,0.9999999004598312,1.002,0.997,7.451442002294858e-20,3.75198263035401e-20
MA09.csv,lnRR,MA09,CD614,0.050154371693801526,0.21944703048501393,0.22175924467634492,0.9921424934880703,0.9930834745567588,1.004,1.006,1.1930385903386927e-10,8.829286670456419e-11
MA09.csv,lnRR,MA09,CD618,0.47669358292303454,0.21944703048501393,0.21567714321681322,0.07461102580725454,0.07376247933562008,5.189,5.301,0.10391901704828096,0.10742275713586802
MA09.csv,lnRR,MA09,CD618,0.4941163284086046,0.21944703048501393,0.21567714321681322,0.07288594589108377,0.0720974318918064,5.377,5.453,0.11122199252599413,0.11480675149859854
MA09.csv,lnRR,MA09,CD618,0.19758041653969657,0.21944703048501393,0.21567714321681322,0.1989274286869943,0.19373357584262496,2.267,2.307,0.005368877890956227,0.005875564267231189
MA09.csv,lnRR,MA09,CD618,0.2663293919191046,0.21944703048501393,0.21567714321681322,0.13066443833561237,0.1278456826954396,2.98,3.025,0.020550431292704157,0.02193840068565926
MA09.csv,lnRR,MA09,CD632,0.1967071935644449,0.21944703048501393,0.21763003862092856,0.20028422539438417,0.19774725173036278,2.27,2.254,0.005245123614938389,0.005479328316723863
MA09.csv,lnRR,MA09,CD632,0.12242106436394025,0.21944703048501393,0.21763003862092856,0.43361339339025573,0.427787414070139,1.508,1.514,2.018658719662817e-4,2.1707651598363805e-4
MA09.csv,lnRR,MA09,CD634,0.03831863776284329,0.21944703048501393,0.22200718022069713,0.9999173685389537,0.9999368974787719,0.999,1.003,7.539850676383067e-15,4.463751795572447e-15
MA09.csv,lnRR,MA09,CD634,0.03601070674119018,0.21944703048501393,0.22200718022069713,0.9999821728448592,0.9999869498506273,0.998,0.999,4.0098290778272176e-16,2.2369046473420915e-16
MA09.csv,lnRR,MA09,CD634,0.026463389805540787,0.21944703048501393,0.22200718022069713,0.9999999998793994,0.9999999999358846,0.997,0.998,5.7696461084215435e-25,2.1103544004299102e-25
MA09.csv,lnRR,MA09,CD634,0.027704458125002194,0.21944703048501393,0.22200718022069713,0.9999999987467862,0.9999999992911017,1.001,0.999,2.51729532754186e-23,9.966988858614653e-24
MA09.csv,lnRR,MA09,CD634,0.04035849352986308,0.21944703048501393,0.22200718022069713,0.9997469241885512,0.9998006288306466,1.001,0.998,6.945200769662057e-14,4.2993973304253137e-14
MA09.csv,lnRR,MA09,CD634,0.03626563111266644,0.21944703048501393,0.22200718022069713,0.9999785369155553,0.9999842078778781,1.004,1.001,5.686045754208619e-16,3.1945941666641687e-16
MA09.csv,lnRR,MA09,CD634,0.027133816539513935,0.21944703048501393,0.22200718022069713,0.9999999995539846,0.9999999997545295,1.002,0.999,4.709066102873957e-24,1.800119389079983e-24
MA09.csv,lnRR,MA09,CD634,0.02715048802507977,0.21944703048501393,0.22200718022069713,0.9999999995398539,0.999999999746543,0.999,1.002,4.9523363060395745e-24,1.895115805113481e-24
MA09.csv,lnRR,MA09,CD634,0.04488383896237041,0.21944703048501393,0.22200718022069713,0.9983011359986979,0.998588108631752,0.999,1.004,3.719901904529137e-12,2.492121446167118e-12
MA09.csv,lnRR,MA09,CD634,0.044608956499788244,0.21944703048501393,0.22200718022069713,0.9984587319927457,0.9987226076449228,1,1,3.0117342694996744e-12,2.009333925999242e-12
MA09.csv,lnRR,MA09,CD634,0.04923476414079791,0.21944703048501393,0.22200718022069713,0.9937409446305496,0.9946013420710592,1.008,1.003,6.987553281125007e-11,4.955552847224684e-11
MA09.csv,lnRR,MA09,CD634,0.03936288861351514,0.21944703048501393,0.22200718022069713,0.9998498312569788,0.9998834051662912,1.001,1.002,2.4432255236577143e-14,1.4810965602432978e-14
MA09.csv,lnRR,MA09,CD634,0.045424828012883,0.21944703048501393,0.22200718022069713,0.9979543107797163,0.9982908961333435,0.999,1.003,5.5810202571815854e-12,3.768828261805422e-12
MA09.csv,lnRR,MA09,CD634,0.04496644304367425,0.21944703048501393,0.22200718022069713,0.9982513921104833,0.9985455794457871,1,1.004,3.9609530305776814e-12,2.656885068285969e-12
MA09.csv,lnRR,MA09,CD634,0.04933855490384776,0.21944703048501393,0.22200718022069713,0.993573487097048,0.9944527046362042,1.006,1,7.432201729460033e-11,5.277124653835942e-11
MA09.csv,lnRR,MA09,CD634,0.03942655196691691,0.21944703048501393,0.22200718022069713,0.9998445274148038,0.9998791705844633,0.997,1.002,2.617633461956739e-14,1.5890240342041925e-14
MA09.csv,lnRR,MA09,CD642,2.5577504950639733,0.21944703048501393,0.2216542157671166,0.050843650527583995,0.050860715579069904,27.077,26.981,0.4010324107651551,0.40006353208556616
MA09.csv,lnRR,MA09,CD642,0.12037205240420219,0.21944703048501393,0.2216542157671166,0.4456359187869112,0.4528860291858161,1.486,1.486,1.7382623258203704e-4,1.588659395492136e-4
MA09.csv,lnRR,MA09,CD645,0.07538044176044606,0.21944703048501393,0.21910542675103165,0.8292565428258772,0.8281040952264892,1.105,1.104,6.689517468088465e-7,6.854202619653246e-7
MA09.csv,lnRR,MA09,CD645,0.09669457585614613,0.21944703048501393,0.21910542675103165,0.6215496534258881,0.62020563988823,1.278,1.273,1.8845065192293848e-5,1.9184687894492353e-5
MA09.csv,lnRR,MA09,CD645,0.09216569318352681,0.21944703048501393,0.21910542675103165,0.6631447414796343,0.6617905888577253,1.231,1.234,1.0695656582288393e-5,1.08998114757872e-5
MA09.csv,lnRR,MA09,CD645,0.04669298662540232,0.21944703048501393,0.21910542675103165,0.9969263739573134,0.996857271337843,1.002,1.001,1.3757001823189006e-11,1.4459725586941398e-11
MA09.csv,lnRR,MA09,CD646,0.37512711045724223,0.21944703048501393,0.21522123833196208,0.0900348904751831,0.08848093649516386,4.117,4.199,0.060693666869824775,0.06378075937340993
MA20_cleaned.csv,lnRR,MA20,Carazo_etal_2014,0.11916375287812986,0.15618598357445485,0.22741396731002808,0.2586151075052988,0.4794990622972123,1.955,1.443,0.00207454072171639,1.14245280105198e-4
MA20_cleaned.csv,lnRR,MA20,Carazo_etal_2014,0.363318042491699,0.15618598357445485,0.22741396731002808,0.07142651998527438,0.09595364967766062,5.532,3.872,0.11798961130007843,0.050610379132362375
MA20_cleaned.csv,lnRR,MA20,Leal_Powell_2012,0.07681145747868608,0.15618598357445485,0.19326762237746958,0.5292903882281293,0.7109551603560809,1.365,1.187,6.154576467351237e-5,5.3463979518595335e-6
MA20_cleaned.csv,lnRR,MA20,Riley_etal_2016,0.5719265687131522,0.15618598357445485,0.10846687839934471,0.05858632555656573,0.054130382212039585,8.569,12.458,0.21801632640497487,0.2917550270094398
MA20_cleaned.csv,lnRR,MA20,Riley_etal_2016,0.7921489758877429,0.15618598357445485,0.10846687839934471,0.05446511796384701,0.052150519895041714,11.927,17.165,0.2845438245896222,0.345185377118047
MA20_cleaned.csv,lnRR,MA20,Riley_etal_2016,0.5567764362830022,0.15618598357445485,0.10846687839934471,0.0590624233374939,0.05435880899300927,8.397,12.076,0.2121452838116651,0.2867920422905086
MA20_cleaned.csv,lnRR,MA20,Riley_etal_2016,0.7687652437513027,0.15618598357445485,0.10846687839934471,0.05474165669376119,0.05228351813048826,11.549,16.64,0.27886698113194425,0.3407959573122801
MA20_cleaned.csv,lnRR,MA20,Szabo_etal_2018,0.2202271554554524,0.15618598357445485,0.11189045915424269,0.10931300270292499,0.08005822198883872,3.471,4.655,0.034780585738536686,0.08484951542994539
MA20_cleaned.csv,lnRR,MA20,Szabo_etal_2018,0.3627671429443411,0.15618598357445485,0.11189045915424269,0.07149237908120643,0.06096782754002794,5.516,7.689,0.11767155657454291,0.19112405294204116
MA20_cleaned.csv,lnRR,MA20,Szabo_etal_2018,0.34176014981270125,0.15618598357445485,0.11189045915424269,0.07424995006456125,0.0623672551134562,5.216,7.204,0.10538973351623587,0.17777675267517845
MA20_cleaned.csv,lnRR,MA20,Szabo_etal_2018,0.39102429592034305,0.15618598357445485,0.11189045915424269,0.0684690746004093,0.0594317416839919,5.876,8.249,0.13367288621418122,0.2077752925453956
MA20_cleaned.csv,lnRR,MA20,Szabo_etal_2018,0.4513313638558703,0.15618598357445485,0.11189045915424269,0.06382846129486708,0.057070003855302476,6.903,9.505,0.16536125258908904,0.23876745943057753
MA20_cleaned.csv,lnRR,MA20,Szabo_etal_2018,0.4956813492557492,0.15618598357445485,0.11189045915424269,0.06144950405436567,0.05585732067685445,7.426,10.458,0.18635203415441626,0.2581394472951358
MA20_cleaned.csv,lnRR,MA20,Szabo_etal_2018,0.5496362433464518,0.15618598357445485,0.11189045915424269,0.05930067077159751,0.05476073214446808,8.403,11.718,0.20930848688939926,0.2784841486791451
MA20_cleaned.csv,lnRR,MA20,Szabo_etal_2018,0.5678908345800273,0.15618598357445485,0.11189045915424269,0.05870941052722933,0.05445879312285595,8.585,11.948,0.21647179576327613,0.28467652747515493
MA20_cleaned.csv,lnRR,MA20,Szabo_etal_2018,0.2469817807045694,0.15618598357445485,0.11189045915424269,0.09692379186226896,0.07382496065774524,3.787,5.281,0.04917513175498651,0.10715906447223976
MA20_cleaned.csv,lnRR,MA20,Szabo_etal_2018,0.5787918451395113,0.15618598357445485,0.11189045915424269,0.058382864863247286,0.054291996726195,8.791,12.227,0.22061189472909495,0.28822462816323774
MA20_cleaned.csv,lnRR,MA20,Szabo_etal_2018,0.34058772731852804,0.15618598357445485,0.11189045915424269,0.07441928450867596,0.0624531407974408,5.224,7.19,0.10469634470072588,0.17700673304794864
MA20_cleaned.csv,lnRR,MA20,Szabo_etal_2018,0.4658325879540846,0.15618598357445485,0.11189045915424269,0.06297480205154093,0.0566350061189872,7.027,9.791,0.1724415499206566,0.24539281820561473
MA20_cleaned.csv,lnRR,MA20,Szabo_etal_2018,0.5157518783291051,0.15618598357445485,0.11189045915424269,0.06057050545422771,0.05540889360696821,7.754,10.805,0.19521292596182427,0.26608780994400255
MA20_cleaned.csv,lnRR,MA20,Szabo_etal_2018,0.5779273310719956,0.15618598357445485,0.11189045915424269,0.05840808483013615,0.05430487984395993,8.749,12.064,0.22028723852168428,0.2879471881341278
MA20_cleaned.csv,lnRR,MA20,Szabo_etal_2018,0.700713921654194,0.15618598357445485,0.11189045915424269,0.05571062168837171,0.05292596842603914,10.495,14.58,0.2606878025879295,0.3215437127631346
MA20_cleaned.csv,lnRR,MA20,Szabo_etal_2018,0.6737952211169207,0.15618598357445485,0.11189045915424269,0.056177710772588374,0.053164880347136845,10.231,14.096,0.25273836889004475,0.3150694522606421
MA20_cleaned.csv,lnRR,MA20,Clark_etal_2014,0.2262741699796952,0.15618598357445485,0.1931814728352322,0.10611547970039548,0.13676550259934206,3.512,2.883,0.0379023657216552,0.017903947307892572
MA20_cleaned.csv,lnRR,MA20,Clark_etal_2014,0.11532562594670795,0.15618598357445485,0.1931814728352322,0.2728297750780069,0.38801152777986525,1.891,1.593,0.0016838946899088857,3.581287517582196e-4
MA20_cleaned.csv,lnRR,MA20,Clark_etal_2014,0.08426149773176358,0.15618598357445485,0.1931814728352322,0.4577099623949884,0.6303219998892431,1.465,1.265,1.4964112637001975e-4,1.676102763696979e-5
MA20_cleaned.csv,lnRR,MA20,Riley_etal_2018,0.16703293088490065,0.15618598357445485,0.14929168680460334,0.15460013066308342,0.14533191110034793,2.655,2.754,0.012261578418306654,0.014864776106462996
MA20_cleaned.csv,lnRR,MA20,Paulissen_2014,0.2345207879911715,0.15618598357445485,0.14634625305316104,0.10215581167617072,0.09566748407550252,3.621,3.868,0.04229285615257869,0.05104431084649285
MA20_cleaned.csv,lnRR,MA20,Riley_etal_2018b,0.35213633723318016,0.15618598357445485,0.12197378436362721,0.07282531627182032,0.06385473923868867,5.389,6.903,0.11149187155348156,0.1651505643555649
MA22_01.csv,lnRR,MA22,AghighiBidgoli_2020,0.1443026957475154,-0.05465569682344966,-0.05893032081024961,0.06659032356731498,0.06931484681137234,6.367,5.809,0.14529035717827382,0.1288895533722638
MA22_01.csv,lnRR,MA22,AghighiBidgoli_2020,0.10756394842139257,-0.05465569682344966,-0.05893032081024961,0.08006475627422249,0.08503393710230778,4.754,4.398,0.08482969353643509,0.07142800391713702
MA22_01.csv,lnRR,MA22,AghighiBidgoli_2020,0.05567809263974476,-0.05465569682344966,-0.05893032081024961,0.1655890069582907,0.1849179299654481,2.527,2.367,0.009859348995772324,0.006871534947180475
MA22_01.csv,lnRR,MA22,Berardo_2016,0.1573657745508851,-0.05465569682344966,-0.055824276514192854,0.06393013526123836,0.06453700862830125,6.769,6.666,0.1645483809729551,0.15982317052260211
MA22_01.csv,lnRR,MA22,Bghagya_2017,0.06349902361454071,-0.05465569682344966,-0.04715058138009588,0.13822960822924601,0.11516248543494378,2.852,3.306,0.01733328447877503,0.02987922060988194
MA22_01.csv,lnRR,MA22,Bghagya_2017,0.06847622945227051,-0.05465569682344966,-0.04715058138009588,0.12556626757233158,0.10583611450628805,3.071,3.563,0.023148056479560208,0.03819209358540094
MA22_01.csv,lnRR,MA22,Blanco_2017,0.03419811398308392,-0.05465569682344966,-0.057027926967689165,0.3589538881665417,0.3851377611440209,1.645,1.595,5.201850303447525e-4,3.714714353565543e-4
MA22_01.csv,lnRR,MA22,Castelhano-Carlos_2014,0.03493538320957708,-0.05465569682344966,-0.055512497700564885,0.3464549344913084,0.35552740233021707,1.674,1.665,6.124505887957128e-4,5.438999431494412e-4
MA22_01.csv,lnRR,MA22,Chen_2010,0.022497888789839816,-0.05465569682344966,-0.05980389967696612,0.6806159718634374,0.75748729501991785,1.213,1.156,8.352604519199231e-6,2.555483717315144e-6
MA22_01.csv,lnRR,MA22,Chen_2010,0.034838986782052085,-0.05465569682344966,-0.05980389967696612,0.3480498823756226,0.40397209058713257,1.678,1.572,5.997588208902616e-4,2.9261344125913443e-4
MA22_01.csv,lnRR,MA22,Cordier_2021,0.31196736848587225,-0.05465569682344966,-0.04499796798463052,0.053523485140999805,0.05238666823977778,13.358,16.299,0.30592062223048805,0.33749726480044046
MA22_01.csv,lnRR,MA22,Cordier_2021,0.3486723132111295,-0.05465569682344966,-0.04499796798463052,0.052819507709671476,0.05191007699903982,15.066,18.156,0.32453738451708697,0.3535536857653166
MA22_01.csv,lnRR,MA22,Cordier_2021,0.21229388592232232,-0.05465569682344966,-0.04499796798463052,0.05762711533687592,0.0551624031394764,9.098,11.092,0.23074736865107803,0.27066751934387484
MA22_01.csv,lnRR,MA22,Cordier_2021,0.3520289476733412,-0.05465569682344966,-0.04499796798463052,0.05276590663109637,0.051873784056218675,15.035,18.302,0.3260717073396893,0.3548700777790305
MA22_01.csv,lnRR,MA22,Cordier_2021,0.2188712064205797,-0.05465569682344966,-0.04499796798463052,0.057173717263663715,0.05485591720941185,9.456,11.499,0.23723630176489346,0.276590063130643
MA22_01.csv,lnRR,MA22,Cordier_2021,0.19177528777191288,-0.05465569682344966,-0.04499796798463052,0.05935578192433577,0.05633050729665112,8.344,10.078,0.2086614903677796,0.25023817729077175
MA22_01.csv,lnRR,MA22,Cordier_2021,0.2624830927888499,-0.05465569682344966,-0.04499796798463052,0.054981533676910055,0.05337337173078227,11.262,13.654,0.27413081908129544,0.30967262201175694
MA22_01.csv,lnRR,MA22,Cui_2006,0.15930953204375436,-0.05465569682344966,-0.055755243695048834,0.06358973833570081,0.06414635199640473,6.813,6.718,0.1672946437750009,0.1628403043145791
MA22_01.csv,lnRR,MA22,Cui_2006,0.314443538652013,-0.05465569682344966,-0.055755243695048834,0.05346809595512214,0.05360934334401257,13.337,13.255,0.30729256250073284,0.30382192565798377
MA22_01.csv,lnRR,MA22,Dandi_2018,0.15787653403846943,-0.05465569682344966,-0.05610990866560979,0.06383945865288088,0.06459171528601715,6.873,6.648,0.1652730282597726,0.15940757174741346
MA22_01.csv,lnRR,MA22,Dandi_2018,0.049548703313003054,-0.05465569682344966,-0.05610990866560979,0.19684731232674846,0.20495698869224266,2.267,2.215,0.005565355318914725,0.0048438525621833945
MA22_01.csv,lnRR,MA22,Dandi_2018,0.149447887238328,-0.05465569682344966,-0.05610990866560979,0.06545818764570988,0.06629912700315066,6.484,6.353,0.1530408461269911,0.1472259924656508
MA22_01.csv,lnRR,MA22,Dandi_2018,0.057598567690525085,-0.05465569682344966,-0.05610990866560979,0.15780831265483852,0.1637858076107731,2.625,2.54,0.011492938991306309,0.01021139768542625
MA22_01.csv,lnRR,MA22,doPrado_2016,0.2800333533706298,-0.05465569682344966,-0.04933262645582831,0.05437512827703339,0.05356269796533919,11.947,13.306,0.2864444514292093,0.30495795410202364
MA22_01.csv,lnRR,MA22,doPrado_2016,0.22348350050954544,-0.05465569682344966,-0.04933262645582831,0.05687949479501264,0.05560054530434577,9.628,10.585,0.24162780822598073,0.26263256082571756
MA22_01.csv,lnRR,MA22,Gaun_2021,0.07410187581971188,-0.05465569682344966,-0.061199136361697486,0.11427300058445977,0.13104875993666176,3.295,2.977,0.030564563977850488,0.020369833886900682
MA22_01.csv,lnRR,MA22,Gaun_2021,0.06031576079268171,-0.05465569682344966,-0.061199136361697486,0.14806387019088507,0.17371504844171282,2.724,2.453,0.014032193877324007,0.008443753612247133
MA22_01.csv,lnRR,MA22,Gaun_2021,0.08081415717558403,-0.05465569682344966,-0.061199136361697486,0.10382317878421865,0.11784115486898261,3.552,3.244,0.04036727772231505,0.02793064533033366
MA22_01.csv,lnRR,MA22,Gaun_2021,0.04648650341765877,-0.05465569682344966,-0.061199136361697486,0.21730940435124524,0.26048472114101606,2.16,1.959,0.003944755390825243,0.0020177475930315135
MA22_01.csv,lnRR,MA22,Gonzales-Pardo_2019,0.01713709426944953,-0.05465569682344966,-0.05313503781072415,0.8905311651814186,0.8729866225241151,1.06,1.077,1.4681190507476781e-7,2.3943575945115675e-7
MA22_01.csv,lnRR,MA22,Gonzales-Pardo_2019,0.16006126951889393,-0.05465569682344966,-0.05313503781072415,0.06346143664177606,0.06271756513935312,7.001,7.127,0.16834840063212508,0.1746690400015643
MA22_01.csv,lnRR,MA22,Grace_2009,0.11522354360112347,-0.05465569682344966,-0.04924516099480412,0.07615007706863242,0.07117529961045554,5.048,5.645,0.09796613791531297,0.1192143513036616
MA22_01.csv,lnRR,MA22,Grace_2009,0.33980207474351887,-0.05465569682344966,-0.04924516099480412,0.05296889601424193,0.0524093815767499,14.501,16.227,0.3203561463633758,0.3367826472501973
MA22_01.csv,lnRR,MA22,Hui_2011,0.060042751435956034,-0.05465569682344966,-0.049680765610859136,0.14898242012024276,0.13136032179532053,2.715,2.957,0.013765234652573117,0.020224886274352146
MA22_01.csv,lnRR,MA22,Hui_2011,0.03464427802682573,-0.05465569682344966,-0.049680765610859136,0.35130705899501447,0.2998097610483812,1.679,1.803,5.747070891863017e-4,0.0011487689398658135
MA22_01.csv,lnRR,MA22,Lui_2011,0.0422298354247326,-0.05465569682344966,-0.05545097247459384,0.253363486119911,0.2593841254390603,1.995,1.959,0.0022439920981072595,0.0020509644169492192
MA22_01.csv,lnRR,MA22,Lui_2011,0.2190714746378451,-0.05465569682344966,-0.05545097247459384,0.05716055272459464,0.057371348744847506,9.517,9.356,0.23742965766199772,0.23436769603211183
MA22_01.csv,lnRR,MA22,Menezes_2020,0.0872694505540169,-0.05465569682344966,-0.05184665975626278,0.09600613902109045,0.09131431770307252,3.861,4.071,0.05053131705012793,0.058300885651541706
MA22_01.csv,lnRR,MA22,Menezes_2020,0.1499932965168777,-0.05465569682344966,-0.05184665975626278,0.065345030549387,0.06379656669520051,6.453,6.86,0.15384994235793037,0.1656175373642656
MA22_01.csv,lnRR,MA22,Menezes_2020,0.07192386252141914,-0.05465569682344966,-0.05184665975626278,0.118324615751073,0.11132464252244234,3.229,3.404,0.027596415133113988,0.03298563505972061
MA22_01.csv,lnRR,MA22,Menezes_2020,0.10518123406767958,-0.05465569682344966,-0.05184665975626278,0.08146350354277432,0.07826864976383374,4.613,4.849,0.08072986690413864,0.09053006436880953
MA22_01.csv,lnRR,MA22,Menezes_2020,0.19150042819795468,-0.05465569682344966,-0.05184665975626278,0.05938280205482627,0.05843857457437995,8.279,8.674,0.20834552031981687,0.21989585849601073
MA22_01.csv,lnRR,MA22,Menezes_2020,0.3502349882578838,-0.05465569682344966,-0.05184665975626278,0.052794361654867616,0.05251408712905503,14.939,15.678,0.32525487908451517,0.33354069571496003
MA22_01.csv,lnRR,MA22,Menezes_2020,0.4021315767258274,-0.05465569682344966,-0.05184665975626278,0.05211879595495583,0.051906356995599756,17.307,18.016,0.3462563780675622,0.3536879335093412
MA22_01.csv,lnRR,MA22,Menezes_2020,0.12431409413256407,-0.05465569682344966,-0.05184665975626278,0.07242305955413786,0.07015368931425259,5.394,5.684,0.1133064985510094,0.12439023729842684
MA22_01.csv,lnRR,MA22,Menezes_2020,0.2551683934189342,-0.05465569682344966,-0.05184665975626278,0.05527213113047702,0.054742655020474595,11.13,11.53,0.2686093828195955,0.27884691811404266
MA22_01.csv,lnRR,MA22,Mitra_2009,0.113671517980539,-0.05465569682344966,-0.0618296003113765,0.07687878451544439,0.08452480451747868,4.956,4.366,0.09531473473441744,0.07266154999080914
