case,es_type,study_ID,sei,power_base,power_opt,type_M_base,type_M_opt,type_S_base,type_S_opt,power_change_pp
MA09.csv,lnRR,CD590,0.04207203346642518,0.9994350699847543,0.9999997762671682,1.002,1,3.5924364766512836e-13,1.5166355847778335e-19,0.0564706282413896
MA09.csv,lnRR,CD590,0.30068629499862476,0.11289660313856786,0.16531260886494004,3.335,2.513,0.03166533311988101,0.009912346073352271,5.241600572637218
MA09.csv,lnRR,CD590,0.09534963555252847,0.6336594916961624,0.8711908288952923,1.259,1.085,1.6025450136326688e-5,2.509710595855804e-7,23.753133719912988
MA09.csv,lnRR,CD590,0.23301261553830083,0.15615112992931257,0.24424931542020112,2.631,2.026,0.011882385884738401,0.002576768970199463,8.809818549088854
MA09.csv,lnRR,CD590,0.3685758212362824,0.09149774491356599,0.1259012710145413,4.057,3.082,0.057968259988268565,0.022965091589173404,3.44035261009753
MA09.csv,lnRR,CD590,0.1639123088727628,0.2677338825232509,0.43600924007462305,1.924,1.5,0.001813534446755264,1.9593149649627193e-4,16.827535755137212
MA09.csv,lnRR,CD590,0.1596894611425563,0.2794485596951699,0.454789230974904,1.865,1.473,0.0015307430249705785,1.5515964310943442e-4,17.534067127973408
MA09.csv,lnRR,CD590,0.3545978637837515,0.09490046014660003,0.1321701049488916,3.911,2.95,0.05223199324698167,0.019854154235127333,3.7269644802291557
MA09.csv,lnRR,CD590,0.10144170246994083,0.5805755236094202,0.8280148937381587,1.314,1.105,3.217238985112397e-5,6.867084054678786e-7,24.74393701287385
MA09.csv,lnRR,CD592,0.19924802884846815,0.19638572414237898,0.3158001823215002,2.284,1.769,0.005610097480311947,9.222649859994858e-4,11.941445817912122
MA09.csv,lnRR,CD592,0.23168212274580013,0.1574077737640871,0.24651651345399583,2.635,1.997,0.011585622277283695,0.002489023095983826,8.910873968990874
MA09.csv,lnRR,CD592,0.24942798158987695,0.142292180301424,0.2191310744022984,2.782,2.145,0.01586410331701152,0.003829325595651358,7.683889410087441
MA09.csv,lnRR,CD592,0.25773576973326773,0.13628447693403034,0.20818380151458948,2.881,2.211,0.018096529333908127,0.0045877255251031675,7.189932458055914
MA09.csv,lnRR,CD592,0.4141466322451506,0.08273611806364944,0.1097713083319124,4.55,3.436,0.0772335236405122,0.03436077037610422,2.7035190268262954
MA09.csv,lnRR,CD592,0.4077420299650258,0.08378939509163796,0.11170902639228253,4.485,3.371,0.07449522514128681,0.032656343004053755,2.7919631300644565
MA09.csv,lnRR,CD592,0.2790851321729626,0.12328037050281815,0.1843883900718083,3.114,2.372,0.024446984089694725,0.006937505591840884,6.110801956899015
MA09.csv,lnRR,CD592,0.1712009199741637,0.24943093527865257,0.4061001143542181,1.98,1.557,0.0023811849860341343,2.8487320361040956e-4,15.666917907556554
MA09.csv,lnRR,CD592,0.2803483368953702,0.1226047061510851,0.18314887626065834,3.148,2.372,0.02484849231540102,0.007094900669156163,6.054417010957325
MA09.csv,lnRR,CD592,0.3152137703210315,0.10710658114560812,0.15465635704928482,3.483,2.645,0.03689723679865784,0.012247575803238755,4.7549775903676705
MA09.csv,lnRR,CD592,0.3639682651001321,0.09257525259446642,0.12788621561530078,3.965,3.056,0.05606467635912282,0.021917620510813307,3.5310963020834363
MA09.csv,lnRR,CD592,0.3393045814603746,0.0991270299810556,0.1399576900822469,3.741,2.847,0.04610966057836417,0.016688539571148214,4.083066010119129
MA09.csv,lnRR,CD592,0.44845413477857465,0.07785317119636714,0.10079503864492323,4.826,3.692,0.09192442715616936,0.04395429013403875,2.2941867448556086
MA09.csv,lnRR,CD592,0.37631588459696996,0.08977776977591756,0.1227332064464639,4.16,3.114,0.0611903702256439,0.024771492159416347,3.2955436670546345
MA09.csv,lnRR,CD592,0.4018625921879268,0.08480183098520822,0.11357202777727282,4.494,3.296,0.0719867889443579,0.031118916816357076,2.8770196792064606
MA09.csv,lnRR,CD592,0.20544989900216548,0.18747125061536163,0.30014828751937217,2.371,1.809,0.006563732001164934,0.001143383429760983,11.267703690401055
MA09.csv,lnRR,CD592,0.1443669629797621,0.33025547244007325,0.5327880389942818,1.724,1.366,7.590507325445113e-4,5.8911797620191465e-5,20.25325665542086
MA09.csv,lnRR,CD592,0.5493158372011497,0.06847502579064635,0.08359898879836147,5.945,4.443,0.1336383175181137,0.07498028097105451,1.5123963007715124
MA09.csv,lnRR,CD592,0.5222148303141151,0.07046374430072433,0.08723967352114848,5.754,4.254,0.12278529898215897,0.06640061579117715,1.6775929220424146
MA09.csv,lnRR,CD592,0.4229984822667807,0.08135977624367319,0.1072399787053332,4.651,3.468,0.0810243839466483,0.03676460332986891,2.5880202461660007
MA09.csv,lnRR,CD592,0.4449090300274878,0.07830510515302325,0.10162528550635663,4.886,3.629,0.09040913251502554,0.04293065222594068,2.3320180353333386
MA09.csv,lnRR,CD592,0.3842167851617105,0.08813027608938429,0.11969924102811536,4.225,3.173,0.06450651015521475,0.026673542638419433,3.156896493873107
MA09.csv,lnRR,CD592,0.316997954252074,0.10645108079662813,0.15344932737787986,3.496,2.642,0.03755807919642403,0.012552526504814593,4.6998246581251735
MA09.csv,lnRR,CD592,0.20879785439510629,0.18298727100200607,0.29222922596670886,2.377,1.831,0.007115733883506454,0.0012770112101152971,10.92419549647028
MA09.csv,lnRR,CD592,0.19978026429054496,0.19558789505022944,0.31440447373988556,2.28,1.766,0.005688437371521099,9.399421882594634e-4,11.881657868965611
MA09.csv,lnRR,CD592,0.12248060254587255,0.43327093459158406,0.6726123607831362,1.511,1.231,2.0272901543938384e-4,9.361754792746062e-6,23.934142619155217
MA09.csv,lnRR,CD592,0.2052375355533193,0.18776314424135332,0.3006627434340453,2.356,1.799,0.0065295993110639754,0.0011352523117599143,11.289959919269199
MA09.csv,lnRR,CD592,0.5282128784874522,0.06999675412263495,0.08638444927863564,5.712,4.33,0.12521429496437603,0.06829102827485568,1.6387695156000692
MA09.csv,lnRR,CD592,0.7781712857719694,0.05915914401131672,0.06659976980729543,8.354,6.245,0.2109857565005816,0.14522821135536343,0.7440625795978706
MA09.csv,lnRR,CD592,0.778431636047765,0.05915298627327359,0.06658856797737145,8.369,6.319,0.21105925435959022,0.145301911443161,0.743558170409786
MA09.csv,lnRR,CD592,0.13358194863079367,0.3757130591787332,0.5975921405632026,1.613,1.29,4.1902194579542874e-4,2.5822309515545624e-5,22.187908138446943
MA09.csv,lnRR,CD592,0.1138047626419914,0.48741105845511146,0.7358592985620672,1.419,1.172,1.0358158993825119e-4,3.6355799294649308e-6,24.844824010695575
MA09.csv,lnRR,CD592,0.13714394992124151,0.3596679617941584,0.5752699267549313,1.651,1.313,5.153831287413007e-4,3.4435983969446136e-5,21.56019649607729
MA09.csv,lnRR,CD592,0.13430420693336453,0.3723716494549115,0.5929936379650248,1.622,1.296,4.373871643453668e-4,2.7410949760125767e-5,22.062198851011328
MA09.csv,lnRR,CD592,0.535984488581526,0.06941513630705543,0.08531957214717278,5.879,4.373,0.1283391635875545,0.07074843077034326,1.590443584011736
MA09.csv,lnRR,CD594,0.6954202254752159,0.06148367269956212,0.07083196164145877,7.467,5.626,0.18602089989711537,0.1209182513892895,0.9348288941896654
MA09.csv,lnRR,CD594,0.7386715968547863,0.06017072417575642,0.06844066402672055,7.947,5.951,0.1994750577804271,0.13383809766751556,0.8269939850964136
MA09.csv,lnRR,CD594,0.7497020581537709,0.05987196990363608,0.06789684511395255,8.033,5.974,0.2027623773129679,0.13705985088364556,0.8024875210316473
MA09.csv,lnRR,CD594,1.0240171653834715,0.055277343512082244,0.05954871791771643,10.985,8.15,0.26851240056449793,0.20642300219551998,0.42713744056341874
MA09.csv,lnRR,CD594,0.6911964887063591,0.061625370873260144,0.07109016828769055,7.381,5.623,0.1846578003663184,0.11963356742183061,0.9464797414430404
MA09.csv,lnRR,CD594,0.7151078645910699,0.060856240476644285,0.06968893578801949,7.665,5.719,0.1922580853682391,0.12685402632217707,0.8832695311375205
MA09.csv,lnRR,CD594,0.7877055668204967,0.058937634472795986,0.06619684343044963,8.414,6.306,0.21365753868199192,0.14791515730490779,0.725920895765364
MA09.csv,lnRR,CD594,0.7886577331136746,0.05891595588556797,0.06615741357562344,8.458,6.389,0.21392214100696316,0.14818213319371767,0.7241457690055464
MA09.csv,lnRR,CD594,0.6329356641871273,0.06388141346663989,0.07520444031931939,6.856,5.148,0.16493712676182698,0.10156459703992181,1.1323026852679496
MA09.csv,lnRR,CD594,0.6581210792855673,0.06283186599037072,0.07328966734637121,7.069,5.347,0.17367368349118917,0.1094485941146596,1.0457801356000496
MA09.csv,lnRR,CD594,0.676064826033717,0.06215518435324119,0.07205582798795351,7.336,5.508,0.17970118335921434,0.11500049275636873,0.9900643634712325
MA09.csv,lnRR,CD594,0.5879448724157733,0.06610667494408362,0.07926823185256338,6.378,4.804,0.14852675616117317,0.08729414396364374,1.3161556908479755
MA09.csv,lnRR,CD594,0.39305787487340843,0.08640550103025801,0.11652372818909118,4.309,3.246,0.06824362453106106,0.02886801532884663,3.0118227158833166
MA09.csv,lnRR,CD594,0.6429270596265177,0.06345012605361289,0.0744174545007622,6.961,5.191,0.16844179466197343,0.10470380343391088,1.0967328447149316
MA09.csv,lnRR,CD594,0.4649007055275352,0.07589211858115386,0.09719385153993343,5.054,3.787,0.09892964774811512,0.04878519776481457,2.1301732958779573
MA09.csv,lnRR,CD594,1.0340195728321586,0.05517542844257339,0.05936389162490174,11.03,8.289,0.2704215417609337,0.20856657098959608,0.418846318232835
MA09.csv,lnRR,CD594,0.7457936048264291,0.05997630201346371,0.06808674644275037,8.037,6.017,0.20160412911062625,0.13592183757498524,0.8110444429286656
MA09.csv,lnRR,CD594,0.7261281842760271,0.060527264123138025,0.06908982052938639,7.896,5.862,0.19566661740557964,0.13013721971730674,0.8562556406248367
MA09.csv,lnRR,CD594,0.8888888462569434,0.05701090690881294,0.06269496568569344,9.5,7.089,0.2396480579812005,0.17486691218701417,0.5684058776880496
MA09.csv,lnRR,CD594,0.5673123187451512,0.06731074118967184,0.08146928650648744,6.143,4.617,0.14066324234950967,0.08071349059160876,1.4158545316815596
MA09.csv,lnRR,CD594,0.8322039383468454,0.05800310174029555,0.06449766043700578,8.883,6.653,0.22560411285160897,0.16012312948912777,0.6494558696710229
MA09.csv,lnRR,CD594,0.697717124628599,0.06140770299430087,0.07069353758443764,7.519,5.686,0.1867584380869218,0.121615247062543,0.9285834590136766
MA09.csv,lnRR,CD594,0.9152514692695117,0.05661130989993346,0.0619693445192373,9.874,7.359,0.2457635450384303,0.18141516266627702,0.5358034619303842
MA09.csv,lnRR,CD594,0.5915360631440826,0.06591001211769121,0.07890887021431958,6.369,4.823,0.14987407609922984,0.08843865533573177,1.2998858096628374
MA09.csv,lnRR,CD594,0.9396609367213261,0.05627104645092973,0.061351649173898126,10.041,7.519,0.2512055102990219,0.18730567566385262,0.5080602722968397
MA09.csv,lnRR,CD594,0.6596599381499532,0.06277164121872802,0.07317983339278322,7.154,5.34,0.1741970097630348,0.109927015867756,1.0408192174055197
MA09.csv,lnRR,CD594,0.5826967384497703,0.06640071551310245,0.07980560668782521,6.251,4.773,0.1465463110025231,0.08562078068389622,1.3404891174722766
MA09.csv,lnRR,CD594,0.47788960231417466,0.07448644955741957,0.09461411027131872,5.168,3.909,0.10442311620828137,0.052684783640537684,2.0127660713899154
MA09.csv,lnRR,CD594,0.4028166481167331,0.08463446739689973,0.1132640321523467,4.447,3.333,0.0723934135412737,0.031366569830546226,2.862956475544698
MA09.csv,lnRR,CD594,0.4399541919336603,0.07895546635433481,0.10282027079590872,4.768,3.629,0.0882890792419637,0.04151141476245209,2.3864804441573906
MA09.csv,lnRR,CD594,0.44645108130678773,0.07810717737876571,0.10126165798953068,4.86,3.673,0.09106843599158271,0.04337509291773537,2.315448061076497
MA09.csv,lnRR,CD594,0.41805148965169353,0.08211798845960427,0.10863435466995641,4.588,3.45,0.07890516194108935,0.03541449465203482,2.651636621035214
MA09.csv,lnRR,CD594,0.3838792257989484,0.08819854867066224,0.11982495605588828,4.184,3.199,0.06436433801029928,0.02659111635117462,3.162640738522604
MA09.csv,lnRR,CD594,0.40545573864479956,0.08417776377614228,0.11242362387384763,4.479,3.338,0.07351908634504292,0.032055326952239296,2.8245860097705355
MA09.csv,lnRR,CD594,0.3178262544221292,0.1061506000141369,0.1528959920152928,3.548,2.671,0.03786614497319743,0.012695429574430747,4.674539200115591
MA09.csv,lnRR,CD594,0.3406167641206169,0.09874141371139733,0.13924718533933633,3.746,2.856,0.04662762482590928,0.01694995705360047,4.0505771627939
MA09.csv,lnRR,CD594,0.6259472190209011,0.06419555073030903,0.07577779088479641,6.769,5.044,0.16245549184647612,0.09936095976087368,1.1582240154487389
MA09.csv,lnRR,CD594,0.5429179118430336,0.06891745069378341,0.08440860942408546,5.875,4.419,0.1311050149013764,0.07294713948651929,1.5491158730302046
MA09.csv,lnRR,CD594,0.44072498567700924,0.07885282651790704,0.10263166252445943,4.779,3.63,0.08861902664373472,0.04173129653106749,2.3778836006552395
MA09.csv,lnRR,CD594,0.45919370204740395,0.07654839924025181,0.09839874256372416,4.989,3.79,0.09650415943678092,0.047094352660785835,2.1850343323472354
MA09.csv,lnRR,CD594,0.7019020059808919,0.06127121648434408,0.07044486410918382,7.526,5.63,0.1880954844937607,0.122882161383077,0.9173647624839742
MA09.csv,lnRR,CD594,0.5168021594382128,0.07089938094625126,0.08803764924441615,5.647,4.252,0.12058088450332134,0.06470007680019346,1.7138268298164894
MA09.csv,lnRR,CD594,0.2698352312060084,0.12852779660363,0.194004996395153,3.035,2.289,0.02159197454547857,0.0058477243853166175,6.5477199791522995
MA09.csv,lnRR,CD594,0.3088386212895013,0.10954457966582898,0.15914465950049872,3.399,2.623,0.03456763449089684,0.011190183578736398,4.960007983466975
MA09.csv,lnRR,CD594,0.38089829876228115,0.08880951315499286,0.12095002050553594,4.173,3.158,0.06311067504134135,0.025867685491135477,3.214050735054308
MA09.csv,lnRR,CD594,0.3265180852571569,0.10313719334566562,0.14734578251708152,3.602,2.725,0.04114533917121884,0.014245342904073541,4.42085891714159
MA09.csv,lnRR,CD594,0.31343921420269033,0.10776994285300068,0.15587775319396902,3.467,2.623,0.036243738625402706,0.01194816996299529,4.810781034096834
MA09.csv,lnRR,CD594,0.3193522522231525,0.10560326804993314,0.15188802806141843,3.541,2.685,0.038435779887664424,0.012960904757017978,4.628476001148529
MA09.csv,lnRR,CD594,0.27976500138509103,0.12291555707725976,0.1837191696334891,3.152,2.37,0.02466274197410656,0.0070219608903575575,6.080361255622934
MA09.csv,lnRR,CD594,0.30006506127838345,0.11316357077749373,0.16580367284132858,3.298,2.507,0.03144789585881692,0.009818425184275111,5.264010206383485
MA09.csv,lnRR,CD594,0.33446767407329514,0.10058878876055066,0.1426509283950973,3.699,2.795,0.04421353301979266,0.015741925056628674,4.206213963454664
MA09.csv,lnRR,CD594,0.3652617226044908,0.09226856118370363,0.12732122282882397,4.027,3.054,0.05659788197179891,0.022209528723051885,3.505266164512033
MA09.csv,lnRR,CD594,0.3995960910719723,0.08520433847140918,0.11431279557339336,4.385,3.269,0.07102152664586793,0.03053347417041832,2.9108457101984175
MA09.csv,lnRR,CD594,0.41091440957941594,0.08326140708973018,0.11073762685332178,4.475,3.37,0.07585094934633224,0.03349681776794709,2.7476219763591603
MA09.csv,lnRR,CD594,0.32248446319163965,0.10450463511215546,0.14986460202983543,3.555,2.7,0.03961324530058343,0.013514703401449219,4.535996691767997
MA09.csv,lnRR,CD594,0.42591823628485315,0.08092483828863117,0.10644023772067235,4.661,3.512,0.08227560128320052,0.03756913926609583,2.5515399432041175
MA09.csv,lnRR,CD603,0.2100644448734721,0.18134694120900519,0.2893248091138163,2.38,1.843,0.007331382243305055,0.001330278805537359,10.797786790481112
MA09.csv,lnRR,CD603,0.2049071472643158,0.1882190786805752,0.3014660574516743,2.355,1.792,0.006476705595046587,0.0011226828235931024,11.324697877109912
MA09.csv,lnRR,CD603,0.16506816773684743,0.2646755533800371,0.4310591913602946,1.932,1.511,0.0018967068398903946,2.083953073267625e-4,16.638363798025747
MA09.csv,lnRR,CD603,0.2914426410119151,0.11705141490106752,0.17295165709172755,3.252,2.453,0.028487806135962777,0.008565814608103498,5.590024219066003
MA09.csv,lnRR,CD603,0.2797293763622262,0.12293460565752745,0.18375411467295,3.097,2.38,0.024651416718593142,0.007017520617391013,6.081950901542255
MA09.csv,lnRR,CD603,0.3172479629564231,0.10636013180779602,0.15328184701419967,3.563,2.675,0.03765097943181568,0.012595570671856108,4.692171520640365
MA09.csv,lnRR,CD603,0.20645153668597382,0.1861066922842154,0.29774156788250583,2.344,1.821,0.006726139589687146,0.0011822848837633392,11.163487559829044
MA09.csv,lnRR,CD603,0.158994723182878,0.2814608460962055,0.4579859768905721,1.868,1.469,0.0014873146477305497,1.4912998402227847e-4,17.65251307943666
MA09.csv,lnRR,CD603,0.18283613428422732,0.22449774569131564,0.36429394605091203,2.108,1.637,0.0035113792082757606,4.8539576245397464e-4,13.97962003595964
MA09.csv,lnRR,CD603,0.17715973018719577,0.2360626327451566,0.38383282302959265,2.06,1.604,0.0029243923763074974,3.777015407339128e-4,14.777019028443606
MA09.csv,lnRR,CD603,0.36373218444344463,0.09263159050851033,0.12799000378111391,3.962,3.029,0.055967458686764546,0.02186452387813892,3.5358413272603584
MA09.csv,lnRR,CD603,0.42074509741647614,0.08170177056674899,0.10786888368798886,4.642,3.452,0.08005891304177429,0.03614755779798391,2.616711312123987
MA09.csv,lnRR,CD603,0.12507477363561367,0.4187170549933803,0.6543962556081019,1.53,1.237,2.4313956558633408e-4,1.2077983279906778e-5,23.567920061472158
MA09.csv,lnRR,CD603,0.15688345674417045,0.2877309850438633,0.46789123815253353,1.847,1.444,0.0013605538446701078,1.319060602653728e-4,18.016025310867022
MA09.csv,lnRR,CD603,0.1390383112670749,0.3515643165836989,0.5637660034927315,1.676,1.32,5.72776770867601e-4,3.9873969102905226e-5,21.220168690903265
MA09.csv,lnRR,CD603,0.20710603805780264,0.18522578925246247,0.2961863945252352,2.364,1.828,0.006833525087616124,0.0012081980557111947,11.096060527277274
MA09.csv,lnRR,CD603,0.20463311315620453,0.18859893031463826,0.3021350778552975,2.349,1.802,0.006433026791913249,0.0011123315676805573,11.353614754065921
MA09.csv,lnRR,CD603,0.29814751047090765,0.11399841973613833,0.16733912402622753,3.295,2.518,0.030780190324128535,0.009531625040208505,5.33407042900892
MA09.csv,lnRR,CD603,0.18199698074418708,0.22614070363944738,0.3670848986397288,2.103,1.636,0.003420229913654149,4.682052567307643e-4,14.094419500028144
MA09.csv,lnRR,CD603,0.14251253629067165,0.33743158769912085,0.5433374270324863,1.705,1.356,6.899086470824969e-4,5.161204404594405e-5,20.590583933336546
MA09.csv,lnRR,CD603,0.1860295433526621,0.2184446342510713,0.35396886955096407,2.153,1.665,0.00387235492588707,5.550660527309996e-4,13.552423529989277
MA09.csv,lnRR,CD603,0.3828460787313878,0.08840865240103069,0.12021184221843728,4.271,3.139,0.06392945854638042,0.02633947525698239,3.1803189817406596
MA09.csv,lnRR,CD603,0.30107094180607996,0.11273215326039532,0.1650101038105375,3.322,2.535,0.0318002346860585,0.009970745006572608,5.227795055014218
MA09.csv,lnRR,CD603,0.6529460858294504,0.06303755655696963,0.07366482434433586,6.97,5.293,0.17190495526334196,0.10783675504556817,1.0627267787366224
MA09.csv,lnRR,CD609,0.22091232650080891,0.16844461195482707,0.2663465593032083,2.523,1.924,0.009331394667644445,0.001850743633286683,9.79019473483812
MA09.csv,lnRR,CD609,0.24532959258923495,0.14548822420955376,0.22494125254417086,2.784,2.111,0.014815522029626372,0.003486500171036906,7.945302833461709
MA09.csv,lnRR,CD614,0.048379034715463266,0.9950029072962532,0.9999821765818442,1.004,1,4.14604138175025e-11,4.0082509121338497e-16,0.49792692855910037
MA09.csv,lnRR,CD614,0.030670996071207077,0.999999897589088,0.9999999999999902,1.001,1,3.9395026096280395e-20,2.845407145586528e-31,1.0241090220297622e-5
MA09.csv,lnRR,CD614,0.050854596645731054,0.9907441728781483,0.9999378210239042,1.009,0.998,1.7628061697055167e-10,4.338093405484005e-15,0.919364814575585
MA09.csv,lnRR,CD614,0.04883087138276359,0.9943625035655558,0.9999772518831258,1.001,1,5.478162767524958e-11,6.345469777809768e-16,0.5614748317570029
MA09.csv,lnRR,CD614,0.030971277015970782,0.9999998516549786,0.9999999999999798,1,1,7.451442002294858e-20,8.396654557180691e-31,1.4834500117189009e-5
MA09.csv,lnRR,CD614,0.050154371693801526,0.9921424934880703,0.9999554142001373,1.007,1.004,1.1930385903386927e-10,2.2846457419187236e-15,0.7812920712067073
MA09.csv,lnRR,CD618,0.47669358292303454,0.07461102580725454,0.09484268184115663,5.172,3.906,0.10391901704828096,0.05232293775829368,2.023165603390209
MA09.csv,lnRR,CD618,0.4941163284086046,0.07288594589108377,0.09167853480312882,5.314,4.073,0.11122199252599413,0.05764289738342535,1.879258891204505
MA09.csv,lnRR,CD618,0.19758041653969657,0.1989274286869943,0.3202397511379883,2.271,1.75,0.005368877890956227,8.684061099047989e-4,12.1312322450994
MA09.csv,lnRR,CD618,0.2663293919191046,0.13066443833561237,0.19791526576373497,2.976,2.263,0.020550431292704157,0.005463441796382571,6.72508274281226
MA09.csv,lnRR,CD632,0.1967071935644449,0.20028422539438417,0.32260535045000616,2.245,1.748,0.005245123614938389,8.411152770264531e-4,12.232112505562199
MA09.csv,lnRR,CD632,0.12242106436394025,0.43361339339025573,0.6730348164087884,1.506,1.227,2.018658719662817e-4,9.305880416260482e-6,23.942142301853263
MA09.csv,lnRR,CD634,0.03831863776284329,0.9999173685389537,0.9999999950947562,1,1,7.539850676383067e-15,2.366026358527999e-22,0.008262655580248968
MA09.csv,lnRR,CD634,0.03601070674119018,0.9999821728448592,0.9999999997623936,1,1,4.0098290778272176e-16,1.708416111094062e-24,0.001782691753438037
MA09.csv,lnRR,CD634,0.026463389805540787,0.9999999998793994,1,0.999,1,5.7696461084215435e-25,1.63154001089119e-39,1.2060064058516673e-8
MA09.csv,lnRR,CD634,0.027704458125002194,0.9999999987467862,1,1,1,2.51729532754186e-23,1.0343175062151956e-36,1.2532137549925437e-7
MA09.csv,lnRR,CD634,0.04035849352986308,0.9997469241885512,0.9999999548152638,1,1,6.945200769662057e-14,9.751736332341763e-21,0.025303062671266918
MA09.csv,lnRR,CD634,0.03626563111266644,0.9999785369155553,0.9999999996575313,1.001,1.001,5.686045754208619e-16,3.075445355763655e-24,0.002146274197600828
MA09.csv,lnRR,CD634,0.027133816539513935,0.9999999995539846,1,1,1.001,4.709066102873957e-24,5.90751319615398e-38,4.4601544679778726e-8
MA09.csv,lnRR,CD634,0.02715048802507977,0.9999999995398539,1,0.997,0.998,4.9523363060395745e-24,6.438436934239572e-38,4.601461434106113e-8
MA09.csv,lnRR,CD634,0.04488383896237041,0.9983011359986979,0.9999979727971291,0.998,1.001,3.719901904529137e-12,7.412780213228063e-18,0.1696836798431245
MA09.csv,lnRR,CD634,0.044608956499788244,0.9984587319927457,0.999998332658101,0.997,1.002,3.0117342694996744e-12,5.2204121534567135e-18,0.15396006653553007
MA09.csv,lnRR,CD634,0.04923476414079791,0.9937409446305496,0.9999718859457952,1.005,1.001,6.987553281125007e-11,9.475038196369976e-16,0.6230941315245597
MA09.csv,lnRR,CD634,0.03936288861351514,0.9998498312569788,0.9999999839758684,1.001,1,2.4432255236577143e-14,1.697554793325556e-21,0.0150152718889629
MA09.csv,lnRR,CD634,0.045424828012883,0.9979543107797163,0.9999970556339728,1,1,5.5810202571815854e-12,1.4531113700391695e-17,0.2042744854256484
MA09.csv,lnRR,CD634,0.04496644304367425,0.9982513921104833,0.9999978518396806,1.003,1,3.9609530305776814e-12,8.227000082428801e-18,0.17464597291972916
MA09.csv,lnRR,CD634,0.04933855490384776,0.993573487097048,0.999970341151143,1.006,1,7.432201729460033e-11,1.0488106995875487e-15,0.6396854054095069
MA09.csv,lnRR,CD634,0.03942655196691691,0.9998445274148038,0.9999999828333892,0.999,0.998,2.617633461956739e-14,1.905330634036703e-21,0.015545541858541512
MA09.csv,lnRR,CD642,2.5577504950639733,0.050843650527583995,0.05152334962046701,27.294,20.294,0.4010324107651551,0.3684275434578316,0.06796990928830127
MA09.csv,lnRR,CD642,0.12037205240420219,0.4456359187869112,0.6876854015692475,1.478,1.208,1.7382623258203704e-4,7.543181350706712e-6,24.20494827823363
MA09.csv,lnRR,CD645,0.07538044176044606,0.8292565428258772,0.9744801549803425,1.1,1.015,6.689517468088465e-7,2.2216015397429053e-9,14.522361215446523
MA09.csv,lnRR,CD645,0.09669457585614613,0.6215496534258881,0.8619299670708714,1.263,1.086,1.8845065192293848e-5,3.1745905027908844e-7,24.038031364498337
MA09.csv,lnRR,CD645,0.09216569318352681,0.6631447414796343,0.8923001630739238,1.232,1.064,1.0695656582288393e-5,1.392820626043513e-7,22.91554215942895
MA09.csv,lnRR,CD645,0.04669298662540232,0.9969263739573134,0.9999933184054418,0.999,1,1.3757001823189006e-11,6.476962557926206e-17,0.30669444481283836
MA09.csv,lnRR,CD646,0.37512711045724223,0.0900348904751831,0.12320676669323927,4.13,3.112,0.060693666869824775,0.02449032172250435,3.3171876218056173
MA20_cleaned.csv,lnRR,Carazo_etal_2014,0.11916375287812986,0.2586151075052988,0.9164233999213868,1.96,1.048,0.00207454072171639,6.272091741627912e-8,65.7808292416088
MA20_cleaned.csv,lnRR,Leal_Powell_2012,0.07681145747868608,0.5292903882281293,0.9993674353074624,1.372,0.999,6.154576467351237e-5,4.5453690294981874e-13,47.00770470793331
MA20_cleaned.csv,lnRR,Riley_etal_2016,0.5719265687131522,0.05858632555656573,0.10710773739357549,8.581,3.49,0.21801632640497487,0.03689608451017536,4.852141183700976
MA20_cleaned.csv,lnRR,Riley_etal_2016,0.7921489758877429,0.05446511796384701,0.07941080563895186,11.876,4.79,0.2845438245896222,0.08684577631814902,2.4945687675104855
MA20_cleaned.csv,lnRR,Szabo_etal_2018,0.2202271554554524,0.10931300270292499,0.43968963838760944,3.401,1.499,0.034780585738536686,1.8716040737683001e-4,33.037663568468446
MA20_cleaned.csv,lnRR,Szabo_etal_2018,0.3627671429443411,0.07149237908120643,0.1953573265457872,5.555,2.305,0.11767155657454291,0.005711317396921053,12.386494746458077
MA20_cleaned.csv,lnRR,Szabo_etal_2018,0.34176014981270125,0.07424995006456125,0.21422315542970016,5.252,2.169,0.10538973351623587,0.004149681228383937,13.997320536513891
MA20_cleaned.csv,lnRR,Szabo_etal_2018,0.39102429592034305,0.0684690746004093,0.17462565846151323,6.007,2.468,0.13367288621418122,0.008300877292654964,10.615658386110393
MA20_cleaned.csv,lnRR,Szabo_etal_2018,0.4513313638558703,0.06382846129486708,0.1428128369922499,6.815,2.794,0.16536125258908904,0.015687165803694596,7.898437569738281
MA20_cleaned.csv,lnRR,Szabo_etal_2018,0.4956813492557492,0.06144950405436567,0.12656208879825281,7.57,3.053,0.18635203415441626,0.022609499673540107,6.511258474388715
MA20_cleaned.csv,lnRR,Szabo_etal_2018,0.5496362433464518,0.05930067077159751,0.11194820315629661,8.347,3.373,0.20930848688939926,0.03245358022864823,5.26475323846991
MA20_cleaned.csv,lnRR,Szabo_etal_2018,0.5678908345800273,0.05870941052722933,0.10794106437326623,8.604,3.473,0.21647179576327613,0.03607759910284497,4.923165384603689
MA20_cleaned.csv,lnRR,Clark_etal_2014,0.2262741699796952,0.10611547970039548,0.420729658656686,3.507,1.525,0.0379023657216552,2.3709102250425856e-4,31.46141789562905
MA20_cleaned.csv,lnRR,Clark_etal_2014,0.11532562594670795,0.2728297750780069,0.932230673828396,1.902,1.042,0.0016838946899088857,3.332699383576545e-8,65.94008987503891
