MA_model,effect_size_type,source_paper,uses_effective_n,k,n_study_cluster,scenario,beta0,se_beta0,ci_lb_beta0,ci_ub_beta0,beta0_se_model,beta0_var_model,se_beta0_var_model,ci_lb_beta0_var_model,ci_ub_beta0_var_model,beta0_c3,gate_selects_var_model,has_small_study_effect,has_decline_effect,rho,FE_VCV_estimate,FE_VCV_estimate_rma,FE_VCV_CRVE_SE_CR2,FE_VCV_CRVE_df_Satterthwaite,FE_VCV_CR2_ci_lb,FE_VCV_CR2_ci_ub,FE_VCV_CR2_pval,FE_VCV_working_SE,FE_VCV_CRVE_SE_CR1,FE_VCV_CRVE_SE_CR0,UWLS_estimate,UWLS_estimate_lm,UWLS_CRVE_SE_CR2_naive_t,UWLS_CR2_df,UWLS_CR2_ci_lb,UWLS_CR2_ci_ub,UWLS_CRVE_SE_CR1,UWLS_CRVE_SE_CR0,crve_cluster_n,crve_df,n_negative_weight,prop_negative_weight,observed_effect_min,observed_effect_max,FE_VCV_within_observed_range,UWLS_within_observed_range,observed_effects_straddle_zero,FE_VCV_ci_includes_zero,UWLS_ci_includes_zero,FE_VCV_ci_includes_zero_CR1,UWLS_ci_includes_zero_CR1,cr2_status,uwls_cr2_status,vcv_max_abs_diff,wrapper_max_abs_diff,reversal_se_model,reversal_var_model,reversal_c3,shrinkage_magnitude,change_in_assumed_effect,t_c3_fixed_se,t_c3_own_se,corrected_ci_includes_zero,uncorrected_ci_includes_zero,ma_power_c3,ma_type_M_c3,ma_type_S_c3,reversal_FE_VCV,reversal_UWLS,crve_variant,crve_verification_status,crve_diagnostic_variant,crve_diagnostic_verification_status,point_estimate_verification_status,R_version,metafor_version,clubSandwich_version
MA15_02.csv,SMD,MA15,FALSE,9,4,3,-1.1925594205990069,0.1499454447888904,-1.538334236337216,-0.8467846048607977,-1.4500669588713715,0.23147502248453422,1.0560867698377812,-2.265773365260171,2.7287234102292395,0.23147502248453422,TRUE,FALSE,FALSE,0.5,-1.1411922556996148,-1.1411922556996155,0.19002557093188588,2.758503239578183,-1.7770213278629834,-0.5053631835362475,0.011701177912642633,0.18407542420399708,0.18304427982212879,0.15852099634339084,-1.1944816705647263,-1.194481670564726,0.1468785260961419,3,-1.6619146932649096,-0.7270486478645426,0.14426895006741644,0.12494057573569134,4,3,0,0,-1.8,-0.61,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ok,ok,8.326672684688674e-17,0,FALSE,TRUE,TRUE,0.9610843981144727,1.4240344430835412,1.5437282727089847,0.21918182207707199,TRUE,FALSE,0.33884819267695976,1.6996720778169745,6.770809251062552e-4,FALSE,FALSE,CR2_Satterthwaite_clubSandwich_cluster_study_ID,reproduces_published_worked_example,CR1_sandwich_t_on_J_minus_1,single_derivation_not_reported,two_derivations,4.6.0,5.0.1,0.7.0
MA15_03.csv,SMD,MA15,FALSE,11,5,3,-0.9161862177754302,0.17390106443802117,-1.3036619358515538,-0.5287104996993066,-1.8505752301871,-1.309453648959127,1.05379002733961,-3.6932923073907418,1.0743850094724878,-0.9161862177754302,FALSE,FALSE,FALSE,0.5,-0.8949985406326008,-0.8949985406326009,0.22193810365769326,3.7418963987796268,-1.5283274424161963,-0.2616696388490054,0.017916335224149666,0.16241145877902602,0.21623889709809058,0.19340994931636502,-0.9297257314358126,-0.9297257314358125,0.18628420648865004,4,-1.44693360471688,-0.41251785815474507,0.1836543821652248,0.1642654731548671,5,4,0,0,-1.51,0.09,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,ok,ok,5.551115123125783e-17,0,FALSE,FALSE,FALSE,0,0,5.268433639185466,0.86942008749924,TRUE,FALSE,0.9995309632492754,1.000318086178302,2.444776888451191e-13,FALSE,FALSE,CR2_Satterthwaite_clubSandwich_cluster_study_ID,reproduces_published_worked_example,CR1_sandwich_t_on_J_minus_1,single_derivation_not_reported,two_derivations,4.6.0,5.0.1,0.7.0
MA15_04.csv,SMD,MA15,FALSE,11,5,3,-0.12124755262038935,0.6552343227724959,-1.5812006043447024,1.3387054991039238,3.773693063665803,1.8279633486149174,0.4282945369078834,0.8590937941614089,2.796832903068426,-0.12124755262038935,FALSE,TRUE,FALSE,0.5,0.3029241000845503,0.3029241000845505,0.22592738274007113,3.192735692986744,-0.39213605087374914,0.9979842510428502,0.26740390145848103,0.16124971804327293,0.23345237441309644,0.2088061514785665,0.4042859439963559,0.404285943996356,0.1373150136058503,4,0.023038346600224524,0.7855335413924874,0.14228858803843308,0.12726678211055995,5,4,0,0,-3.31,1.18,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,ok,ok,5.551115123125783e-17,0,TRUE,TRUE,FALSE,0,0,0.18504456864737187,0.2830938575489395,FALSE,TRUE,0.0539316785204883,12.687025813993051,0.2962281539428636,TRUE,TRUE,CR2_Satterthwaite_clubSandwich_cluster_study_ID,reproduces_published_worked_example,CR1_sandwich_t_on_J_minus_1,single_derivation_not_reported,two_derivations,4.6.0,5.0.1,0.7.0
MA21.csv,SMD,MA21,FALSE,11,6,4,-0.2275942098163718,0.29999162847927996,-0.8960172125016875,0.44082879286894394,-0.2275942098163718,-0.2275942098163718,0.29999162847927996,-0.8960172125016875,0.44082879286894394,-0.2275942098163718,FALSE,FALSE,FALSE,0.5,-0.2585414372588214,-0.25854143725882134,0.2277910672138578,4.4107678421807845,-0.8684258801183455,0.3513430056007028,0.31426466198020814,0.19144271900695753,0.22717533963576636,0.20738176337901112,-0.10719300548278024,-0.10719300548278014,0.346899389008342,5,-0.9989262736609597,0.7845402626953994,0.32709651199079354,0.29859689683102775,6,5,0,0,-1.58,1.55,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ok,ok,1.1102230246251565e-16,0,FALSE,FALSE,FALSE,0,0,0.7586685367524896,0.7586685367524896,TRUE,TRUE,0.11809592736322583,3.219068680120767,0.02775387443861699,FALSE,FALSE,CR2_Satterthwaite_clubSandwich_cluster_study_ID,reproduces_published_worked_example,CR1_sandwich_t_on_J_minus_1,single_derivation_not_reported,two_derivations,4.6.0,5.0.1,0.7.0
MA23.csv,SMD,MA23,FALSE,24,22,3,-0.941060831414486,0.3036103430977167,-1.569126678265516,-0.312994984563456,1.7798983587866066,0.18617969575533128,0.16761469502734413,-0.1614319060468246,0.5337912975574872,0.18617969575533128,TRUE,TRUE,FALSE,0.5,-0.509965353263902,-0.5099653532639018,0.1302134393565078,14.66003181262258,-0.7880703622420712,-0.23186034428573243,0.0014304154862622212,0.08589559997281399,0.12976138826431347,0.12677796904429559,-0.5087582694102231,-0.5087582694102231,0.12351724731821513,21,-0.7656264469958362,-0.25189009182461,0.12322159998474852,0.12038854082413719,22,21,0,0,-6.233868,0.32839215,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,ok,ok,2.220446049250313e-16,0,TRUE,TRUE,TRUE,0.7548811356591547,1.1272405271698174,0.6132192133369104,1.110759982738736,TRUE,FALSE,0.09406961644090739,3.9378048947041413,0.05356025511606163,FALSE,FALSE,CR2_Satterthwaite_clubSandwich_cluster_study_ID,reproduces_published_worked_example,CR1_sandwich_t_on_J_minus_1,single_derivation_not_reported,two_derivations,4.6.0,5.0.1,0.7.0
MA24.csv,SMD,MA24,FALSE,139,54,1,0.40570264732023553,0.07514051802349016,0.2571270348825966,0.5542782597578745,-0.036248543238119824,0.17687127092279167,0.14578947676997844,-0.11143627997256642,0.46517882181814973,0.17687127092279167,TRUE,TRUE,FALSE,0.5,0.30632072363658036,0.3063207236365806,0.061295450535339135,19.23831644731438,0.17813535070585917,0.434506096567302,7.716710275178825e-5,0.03847095456528355,0.06079923755293644,0.06023365095716153,0.34800345224543505,0.3480034522454351,0.07554593084505248,53,0.19647750399041045,0.4995294005004598,0.07468198294622357,0.07398725172589375,54,53,13,0.09352517985611511,-1.5,3.58,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,ok,ok,2.220446049250313e-16,0,TRUE,FALSE,FALSE,0.22883137639744386,0.22883137639744386,2.353873457027523,1.213196417474308,TRUE,FALSE,0.6531840839467097,1.2401021566691417,1.2281755193063664e-5,FALSE,FALSE,CR2_Satterthwaite_clubSandwich_cluster_study_ID,reproduces_published_worked_example,CR1_sandwich_t_on_J_minus_1,single_derivation_not_reported,two_derivations,4.6.0,5.0.1,0.7.0
MA25.csv,SMD,MA25,FALSE,43,22,1,0.6633060148621823,0.1414042911143753,0.3779406022642488,0.9486714274601158,-0.761170828299214,-0.16554493208247015,0.3723544762820647,-0.918101400566532,0.5870115364015918,-0.16554493208247015,TRUE,TRUE,FALSE,0.5,0.5681442160056683,0.5681442160056683,0.14460909785281031,16.705231015735144,0.26263507371990197,0.8736533582914348,0.0011141340124870007,0.07902064504034273,0.14352261582015138,0.14022280424852346,0.6322531290590482,0.6322531290590481,0.17821731427268386,21,0.26162993492739073,1.0028763231907054,0.1743202604983375,0.17031236244356387,22,21,2,0.046511627906976744,-1.27,3.16,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,ok,ok,1.1102230246251565e-16,0,TRUE,TRUE,TRUE,0.4977610827797122,0.8288509469446524,1.1707207099434387,0.4445896118543426,TRUE,FALSE,0.21585691336309154,2.159857992331138,0.004039696795276183,FALSE,FALSE,CR2_Satterthwaite_clubSandwich_cluster_study_ID,reproduces_published_worked_example,CR1_sandwich_t_on_J_minus_1,single_derivation_not_reported,two_derivations,4.6.0,5.0.1,0.7.0
MA26.csv,SMD,MA26,FALSE,459,71,1,0.22589965288436858,0.05823647930865843,0.11145582219223606,0.3403434835765011,-0.27824208433771425,-0.0017570516382645024,0.13248570740740892,-0.26211530545694317,0.25860120218041416,-0.0017570516382645024,TRUE,TRUE,FALSE,0.5,0.1261713256704681,0.1261713256704679,0.04327490532405412,37.92106535452706,0.0385598710201559,0.2137827803207799,0.005931037574146888,0.03263215273059576,0.04300273865154501,0.04269882856316342,0.19975353102888058,0.19975353102888033,0.04496536539126774,70,0.11007293754818424,0.2894341245095764,0.04462268885894363,0.04430733021574572,71,70,54,0.11764705882352941,-3.62100228,7.866652772,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,ok,ok,8.881784197001252e-16,0,TRUE,TRUE,TRUE,0.22414260124610408,0.2276567045226331,0.03017097975569531,0.013262197656245022,TRUE,FALSE,0.050104280357511355,77.4942835516681,0.4647913291434031,FALSE,FALSE,CR2_Satterthwaite_clubSandwich_cluster_study_ID,reproduces_published_worked_example,CR1_sandwich_t_on_J_minus_1,single_derivation_not_reported,two_derivations,4.6.0,5.0.1,0.7.0
MA28_01.csv,SMD,MA28,FALSE,84,42,1,-0.7030139163060111,0.08151513644934394,-0.8651442441792466,-0.5408835884327755,0.9637004137445521,0.18056401554316504,0.24734115805972948,-0.31156730387627085,0.6726953349626009,0.18056401554316504,TRUE,TRUE,FALSE,0.5,-0.6565015394081448,-0.6565015394081449,0.08391389821109409,33.264804089017815,-0.827174034911966,-0.4858290439043239,4.849364600303663e-9,0.060385865360377135,0.08367174402374085,0.08266965105984163,-0.5952560685887879,-0.595256068588788,0.08873306944803204,41,-0.7744561377721086,-0.41605599940546734,0.08744310197140918,0.08639584141470072,42,41,2,0.023809523809523808,-1.957,0.83,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,ok,ok,1.1102230246251565e-16,0,TRUE,TRUE,TRUE,0.522449900762846,0.8835779318491761,2.215097997846979,0.730020094349042,TRUE,FALSE,0.6007050980397393,1.2902153183532892,2.4796271286170446e-5,FALSE,FALSE,CR2_Satterthwaite_clubSandwich_cluster_study_ID,reproduces_published_worked_example,CR1_sandwich_t_on_J_minus_1,single_derivation_not_reported,two_derivations,4.6.0,5.0.1,0.7.0
MA28_02.csv,SMD,MA28,FALSE,84,41,1,-0.7054960206833235,0.08369249085694046,-0.8719570189004556,-0.5390350224661914,0.9379371653022254,0.15484791475285717,0.2436728335146741,-0.3299845894892808,0.6396804189949951,0.15484791475285717,TRUE,TRUE,FALSE,0.5,-0.6559782566368503,-0.65597825663685,0.08503258098964406,32.67823340021392,-0.8290430791348774,-0.4829134341388227,7.417937818574821e-9,0.06081153185046931,0.08480065846087127,0.08376012017717599,-0.594060160056392,-0.5940601600563922,0.09232967912427935,40,-0.780665402329348,-0.40745491778343634,0.09100710965008456,0.08989041570692301,41,40,2,0.023809523809523808,-1.957,0.758,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,ok,ok,1.1102230246251565e-16,0,TRUE,TRUE,TRUE,0.5506481059304663,0.8603439354361807,1.8502008145216522,0.63547467528230694,TRUE,FALSE,0.4563680373797482,1.4696626240381157,1.5215152780937997e-4,FALSE,FALSE,CR2_Satterthwaite_clubSandwich_cluster_study_ID,reproduces_published_worked_example,CR1_sandwich_t_on_J_minus_1,single_derivation_not_reported,two_derivations,4.6.0,5.0.1,0.7.0
MA31.csv,SMD,MA31,FALSE,734,212,3,0.3279277286373822,0.04600530787934395,0.2376098491685717,0.41824560810619266,-0.38234465452514493,0.32445799014650084,0.0686166573127309,0.18974907779162398,0.4591669025013777,0.32445799014650084,TRUE,TRUE,FALSE,0.5,0.2481806442302342,0.2481806442302342,0.03981142904367553,170.5817816363838,0.16959413957606628,0.3267671488844021,3.4544036251091973e-9,0.025967393252600567,0.03979385809265028,0.03969989371572648,0.18872222150191176,0.18872222150191179,0.04325556402442524,211,0.10345379786228674,0.2739906451415368,0.042624887631735144,0.04252423840595669,212,211,44,0.05994550408719346,-20.63251861,6.102189737,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,ok,ok,1.7763568394002505e-15,0,TRUE,FALSE,FALSE,0.0034697384908813356,0.0034697384908813356,7.052620775790529,4.72856013180202,FALSE,FALSE,0.9999998234597456,1.0000001320725767,1.0062806136567166e-19,FALSE,FALSE,CR2_Satterthwaite_clubSandwich_cluster_study_ID,reproduces_published_worked_example,CR1_sandwich_t_on_J_minus_1,single_derivation_not_reported,two_derivations,4.6.0,5.0.1,0.7.0
MA32.csv,SMD,MA32,FALSE,13,7,1,1.2905504034916613,0.28544754390376886,0.6686136326371301,1.9124871743461924,-13.881926216400217,-6.771002703580544,1.6426025069717258,-10.430949167734301,-3.111056239426787,1.2905504034916613,FALSE,TRUE,FALSE,0.5,1.1740011911431116,1.1740011911431114,0.24435475642824064,5.753930163377487,0.5698333327936207,1.7781690494926021,0.0033456437228692433,0.13767767109673443,0.24410459426042508,0.22599693981312494,1.2062738980798524,1.206273898079852,0.20543096454331805,6,0.7036024363466652,1.7089453598130389,0.20599827422548347,0.19071734279641053,7,6,0,0,0.03,3.12,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ok,ok,8.326672684688674e-17,0,TRUE,TRUE,FALSE,0,0,4.521147338814505,0.7856741956828607,FALSE,FALSE,0.9947841857732664,1.0033382620183458,4.576342285544541e-11,FALSE,FALSE,CR2_Satterthwaite_clubSandwich_cluster_study_ID,reproduces_published_worked_example,CR1_sandwich_t_on_J_minus_1,single_derivation_not_reported,two_derivations,4.6.0,5.0.1,0.7.0
MA14_01.csv,SMD,MA14,TRUE,104,20,2,-0.2735896277052463,0.06417018668242591,-0.40085605811592084,-0.1463231972945718,-0.2513902545652648,-0.2513902545652648,0.09676146302362292,-0.4433161576842283,-0.05946435144630138,-0.2513902545652648,TRUE,FALSE,FALSE,0.5,-0.2646476965342758,-0.2646476965342758,0.06188901479151431,13.159257358046576,-0.3981864839978059,-0.13110890907074566,8.785924582025785e-4,0.037211329543668334,0.0606971775374245,0.05916029067676348,-0.27904900788693476,-0.2790490078869348,0.06677660266882926,19,-0.4188140435444606,-0.13928397222940905,0.06427203629877866,0.06264463199262922,20,19,4,0.038461538461538464,-1.8751913955312964,1.7743106008991543,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,ok,ok,5.551115123125783e-17,0,FALSE,FALSE,FALSE,0.022199373139981493,0.022199373139981493,3.9175552941645453,2.5980410662444355,FALSE,FALSE,0.9748610081262011,1.0153747626847125,2.1359979713834632e-9,FALSE,FALSE,CR2_Satterthwaite_clubSandwich_cluster_study_ID,reproduces_published_worked_example,CR1_sandwich_t_on_J_minus_1,single_derivation_not_reported,two_derivations,4.6.0,5.0.1,0.7.0
MA14_02.csv,SMD,MA14,TRUE,167,17,2,-0.23607219737444507,0.04459940983192463,-0.32412738843067157,-0.14801700631821857,-0.2570426403510175,-0.2570426403510175,0.06330352665919836,-0.38203201193270814,-0.13205326876932683,-0.23607219737444507,FALSE,FALSE,FALSE,0.5,-0.23033060722423032,-0.23033060722423027,0.034594087704076584,9.923307694914149,-0.30749186288456853,-0.15316935156389203,5.863151161421917e-5,0.03831032486625698,0.03483279155373671,0.03379277148498333,-0.24626830801922392,-0.24626830801922384,0.028831745295951047,16,-0.3073888776579079,-0.18514773838053974,0.028040159190891464,0.027202950141924552,17,16,15,0.08982035928143713,-1.1475719928324004,0.8032059218498642,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,ok,ok,5.551115123125783e-17,0,FALSE,FALSE,FALSE,0,0,5.293168637524495,3.7292108328397915,FALSE,FALSE,0.9995707411634385,1.0002916217812952,2.0370792797041127e-13,FALSE,FALSE,CR2_Satterthwaite_clubSandwich_cluster_study_ID,reproduces_published_worked_example,CR1_sandwich_t_on_J_minus_1,single_derivation_not_reported,two_derivations,4.6.0,5.0.1,0.7.0
MA18.csv,SMD,MA18,TRUE,23,23,1,1.1628671993528081,0.16735016199267433,0.8158042054868249,1.5099301932187914,-0.10426664604229756,0.5382261059102695,0.6225385723465219,-0.7603666005176513,1.8368188123381903,0.5382261059102695,TRUE,FALSE,FALSE,0.5,1.0409638825024343,1.0409638825024343,0.1765224181477969,18.038636305453036,0.6701609726931168,1.4117667923117518,1.3803438532113729e-5,0.10469306930478249,0.17417654292005158,0.1703480195107973,1.0409638825024343,1.040963882502435,0.176522418147797,22,0.6748787936244259,1.4070489713804442,0.17417654292005158,0.1703480195107973,23,22,0,0,-0.250374212011523,3.847736143148781,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,ok,ok,1.1102230246251565e-16,0,TRUE,FALSE,FALSE,0.6246410934425386,0.6246410934425386,3.2161672238705696,0.8645666787867375,TRUE,FALSE,0.895478966967122,1.0629284887383792,1.2648771320960268e-7,FALSE,FALSE,CR2_Satterthwaite_clubSandwich_cluster_study_ID,reproduces_published_worked_example,CR1_sandwich_t_on_J_minus_1,single_derivation_not_reported,two_derivations,4.6.0,5.0.1,0.7.0
MA39_1.csv,SMD,MA39,TRUE,37,21,2,-0.11816493551417973,0.11829107731418058,-0.358070359784584,0.12174048875622459,6.49213943645363e-5,6.49213943645363e-5,0.22686961600090164,-0.46050488472817674,0.4606347275169058,6.49213943645363e-5,TRUE,FALSE,FALSE,0.5,-0.06775623379617997,-0.06775623379618004,0.10099735964282403,16.67985155171517,-0.2811540166646958,0.14564154907233573,0.5114861564477778,0.08395079544349981,0.10090688747290898,0.09847503884582129,-0.15662802832839764,-0.15662802832839776,0.1200661770851627,20,-0.4070816849809975,0.09382562832420202,0.11661228242429593,0.11380193492456535,21,20,0,0,-1.8278968973436456,3.0172216928249767,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ok,ok,1.1102230246251565e-16,0,TRUE,TRUE,TRUE,0.11810001411981519,0.11822985690854426,5.488274841905901e-4,2.8616169722911814e-4,TRUE,TRUE,0.05000003450386037,4259.631579854067,0.4993584751387011,FALSE,FALSE,CR2_Satterthwaite_clubSandwich_cluster_study_ID,reproduces_published_worked_example,CR1_sandwich_t_on_J_minus_1,single_derivation_not_reported,two_derivations,4.6.0,5.0.1,0.7.0
MA39_2.csv,SMD,MA39,TRUE,15,11,3,0.052008863240549645,0.2519697603594166,-0.48841252453616624,0.5924302510172655,-0.581464963736083,-0.2216528591861602,1.0387248689542936,-2.4656815087634376,2.0223757903911173,0.052008863240549645,FALSE,FALSE,FALSE,0.5,-0.05881185847052301,-0.05881185847052302,0.1504357489763767,8.123921869101013,-0.40479838510921184,0.28717466816816584,0.7058921441904709,0.13078515147750705,0.15163825712980278,0.14458140527167065,-0.07298753090518058,-0.07298753090518063,0.13203431579162225,10,-0.3671783197159189,0.22120325790555767,0.13325024284916,0.12704912156456405,11,10,0,0,-0.9074908665728929,5.47691420757774,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ok,ok,5.551115123125783e-17,0,TRUE,TRUE,FALSE,0,0,0.20640914674190575,0.05006991244265488,TRUE,TRUE,0.054894750365632516,11.384810283199581,0.2758249671651442,TRUE,TRUE,CR2_Satterthwaite_clubSandwich_cluster_study_ID,reproduces_published_worked_example,CR1_sandwich_t_on_J_minus_1,single_derivation_not_reported,two_derivations,4.6.0,5.0.1,0.7.0
MA17.csv,Zr,MA17,FALSE,66,22,1,0.07359859190408709,0.04475894647980437,-0.015791196850419062,0.16298838065859322,-0.11741411116013852,-0.05101777113436367,0.08973414508252797,-0.23033715130121754,0.1283016090324902,-0.05101777113436367,TRUE,FALSE,FALSE,0.5,0.07427262557204263,0.07427262557204266,0.05691645051017974,13.291826438786247,-0.04841402655214669,0.196959277696232,0.21405325109261109,0.03832625174940513,0.05680217025873952,0.05549619866922889,0.06146325216148728,0.0614632521614873,0.03601714509961483,21,-0.013438501435237414,0.136365005758212,0.035973846047838175,0.0351467505215598,22,21,4,0.06060606060606061,-0.606,1.099,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ok,ok,8.326672684688674e-17,0,TRUE,TRUE,TRUE,0.02258082076972342,0.12461636303845075,1.1398340476441584,0.5685435693118035,TRUE,TRUE,0.2070392820314224,2.212199759388985,0.004676712566881118,FALSE,FALSE,CR2_Satterthwaite_clubSandwich_cluster_study_ID,reproduces_published_worked_example,CR1_sandwich_t_on_J_minus_1,single_derivation_not_reported,two_derivations,4.6.0,5.0.1,0.7.0
MA34.csv,Zr,MA34,FALSE,555,23,1,0.18344269148767187,0.029696176692393834,0.1251118198036518,0.24177356317169194,0.033965128840929566,0.06792939745298551,0.05469312566809585,-0.0395027153009779,0.17536151020694893,0.06792939745298551,TRUE,TRUE,FALSE,0.5,0.15455189430386945,0.15455189430386956,0.053978620113060156,7.276891868787186,0.02789072828391534,0.28121306032382376,0.023242996188300998,0.01722000909787037,0.050831746388212515,0.04971442870743919,0.14511265722883634,0.1451126572288364,0.01921667652042343,22,0.1052597093385066,0.1849656051191662,0.017947641955344814,0.017553140111325027,23,22,137,0.24684684684684685,-0.726631158,2.14573682,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,ok,ok,2.7755575615628914e-17,0,FALSE,FALSE,FALSE,0.11551329403468635,0.11551329403468635,2.287479568721197,1.2420097886746082,TRUE,FALSE,0.6283718322406802,1.263052307306847,1.7205069277396342e-5,FALSE,FALSE,CR2_Satterthwaite_clubSandwich_cluster_study_ID,reproduces_published_worked_example,CR1_sandwich_t_on_J_minus_1,single_derivation_not_reported,two_derivations,4.6.0,5.0.1,0.7.0
MA41_01.csv,Zr,MA41,FALSE,110,24,1,0.20862061601753856,0.06352594507633753,0.0827142581214522,0.33452697391362496,-0.4225839731273877,-0.1309901103404929,0.11944594866164472,-0.36777777260219674,0.10579755192121093,-0.1309901103404929,TRUE,TRUE,FALSE,0.5,0.1545591620608431,0.15455916206084314,0.058551958147945976,18.67323167311449,0.031863194370517295,0.27725512975116895,0.016308878986895262,0.035211245204610324,0.05804780551557922,0.056825609572553094,0.11391487446374109,0.11391487446374121,0.07318144011185483,23,-0.03747246856507305,0.26530221749255545,0.06913514121188089,0.06767950153077319,24,23,8,0.07272727272727272,-1.125263741,1.821935425,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,ok,ok,8.326672684688674e-17,0,TRUE,TRUE,TRUE,0.07763050567704566,0.33961072635803147,2.0619938858538096,1.0966475783247316,TRUE,FALSE,0.5406623876361755,1.3559917063833162,5.3375622323992296e-5,FALSE,FALSE,CR2_Satterthwaite_clubSandwich_cluster_study_ID,reproduces_published_worked_example,CR1_sandwich_t_on_J_minus_1,single_derivation_not_reported,two_derivations,4.6.0,5.0.1,0.7.0
MA41_02.csv,Zr,MA41,FALSE,184,27,1,0.1607852566099663,0.09617534534788813,-0.028969845703762126,0.35054035892369473,-0.16722506220257782,-0.07534470339803352,0.15689730121026962,-0.3849277181768435,0.2342383113807765,-0.07534470339803352,TRUE,FALSE,FALSE,0.5,0.1047967813375701,0.10479678133757009,0.10186332392263638,17.800265764167644,-0.10938237776412985,0.31897594043927,0.31735236222410645,0.027369887736789868,0.10112882682886094,0.09923840169386441,0.020824859408681895,0.020824859408681975,0.1671976585476724,26,-0.3228548498082178,0.3645045686255817,0.1545283242632472,0.1516396896630407,27,26,40,0.21739130434782608,-1.200245713,1.950984293,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ok,ok,5.551115123125783e-17,0,TRUE,TRUE,TRUE,0.08544055321193277,0.2361299600079998,0.7834097514856283,0.4802166947222281,TRUE,TRUE,0.12272730852092184,3.123532988996782,0.024775019696792206,FALSE,FALSE,CR2_Satterthwaite_clubSandwich_cluster_study_ID,reproduces_published_worked_example,CR1_sandwich_t_on_J_minus_1,single_derivation_not_reported,two_derivations,4.6.0,5.0.1,0.7.0
MA41_03.csv,Zr,MA41,FALSE,129,36,2,0.18584626471612667,0.0743938830795319,0.038645256860413646,0.3330472725718397,-0.059005582817953074,-0.059005582817953074,0.1249924236281245,-0.30634303238313876,0.1883318667472326,-0.059005582817953074,TRUE,FALSE,TRUE,0.5,0.20381732808908465,0.20381732808908473,0.06641490921834833,21.79642899340977,0.06600661337315905,0.3416280428050104,0.005659547941537815,0.022941786873287875,0.06570464798294688,0.06478565659793149,0.28889114662206705,0.2888911466220673,0.1006443749545266,35,0.08457220309308261,0.49321009015105194,0.0920921246980587,0.09080405951814566,36,35,14,0.10852713178294573,-1.163496006,1.351183368,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,ok,ok,5.551115123125783e-17,0,TRUE,TRUE,TRUE,0.1268406818981736,0.24485184753407974,0.7931510008003247,0.4720732753651178,TRUE,FALSE,0.12459450918611914,3.087567082904254,0.023689309945104597,FALSE,FALSE,CR2_Satterthwaite_clubSandwich_cluster_study_ID,reproduces_published_worked_example,CR1_sandwich_t_on_J_minus_1,single_derivation_not_reported,two_derivations,4.6.0,5.0.1,0.7.0
MA41_04.csv,Zr,MA41,FALSE,104,20,3,0.24512817572299164,0.07304969491028543,0.10025133502078246,0.3900050164252008,0.2839992253464888,0.27686724011738756,0.09125641087364529,0.09586058183604612,0.457873898398729,0.24512817572299164,FALSE,FALSE,FALSE,0.5,0.2525229716707218,0.25252297167072185,0.07208341059348337,10.61452193644973,0.09316264969591076,0.41188329364553294,0.005209736900927743,0.03925635902110781,0.07099956668847465,0.06920181750831116,0.17949963151596868,0.1794996315159687,0.06927612278138569,19,0.03450304013838498,0.3244962228935524,0.0653567364770152,0.06370186694893416,20,19,0,0,-1.66235145,1.293700357,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,ok,ok,1.1102230246251565e-16,0,FALSE,FALSE,FALSE,0,0,3.355635858904559,2.686147453929555,FALSE,FALSE,0.918593389341217,1.0488686824468862,5.786376228083103e-8,FALSE,FALSE,CR2_Satterthwaite_clubSandwich_cluster_study_ID,reproduces_published_worked_example,CR1_sandwich_t_on_J_minus_1,single_derivation_not_reported,two_derivations,4.6.0,5.0.1,0.7.0
